CustomerID,FirstPurchase,LastPurchase,Orders,Revenue,Quantity,Recency,Frequency,Monetary,Status,Customer_Lifetime_Value
12645,2011-01-27 13:08:00,2011-11-06 12:38:00,4,1775.18,1084,34,4,1775.18,At Risk,1775.18
12646,2011-10-21 12:52:00,2011-12-05 10:14:00,2,1346.97,897,5,2,1346.97,Active,1346.97
12647,2010-12-05 14:02:00,2011-11-17 12:56:00,12,3722.82,1431,22,12,3722.82,Active,3722.82
12648,2011-07-08 11:55:00,2011-07-08 11:55:00,1,318.05,160,155,1,318.05,Churned,318.05
12649,2011-05-11 14:37:00,2011-08-24 14:41:00,3,623.51,586,107,3,623.51,Churned,623.51
12650,2011-12-06 16:34:00,2011-12-06 16:34:00,1,314.44,254,3,1,314.44,Active,314.44
12651,2011-01-09 12:46:00,2011-01-09 12:46:00,1,114.0,78,335,1,114.0,Churned,114.0
12652,2011-01-12 15:00:00,2011-01-12 15:00:00,1,919.98,505,331,1,919.98,Churned,919.98
12653,2011-02-16 10:53:00,2011-07-14 10:41:00,2,2209.85,919,149,2,2209.85,Churned,2209.85
12654,2011-02-17 13:16:00,2011-11-29 10:10:00,5,601.98,264,11,5,601.98,Active,601.98
12656,2011-04-20 09:20:00,2011-11-22 13:42:00,5,4051.17,1723,17,5,4051.17,Active,4051.17
12657,2011-09-22 11:40:00,2011-11-28 15:47:00,4,1643.18,1044,11,4,1643.18,Active,1643.18
12658,2011-11-21 10:22:00,2011-11-21 10:22:00,1,686.05,320,19,1,686.05,Active,686.05
12659,2011-11-10 11:53:00,2011-11-10 11:53:00,1,91.68,105,30,1,91.68,Active,91.68
12660,2011-11-28 13:26:00,2011-11-28 13:26:00,1,245.10000000000002,127,11,1,245.10000000000002,Active,245.10000000000002
12662,2010-12-01 13:04:00,2011-12-09 11:59:00,11,3849.78,2058,1,11,3849.78,Active,3849.78
12664,2011-01-21 11:42:00,2011-12-01 17:07:00,9,4881.88,1203,8,9,4881.88,Active,4881.88
12665,2011-01-19 08:34:00,2011-01-19 08:34:00,1,63.0,37,325,1,63.0,Churned,63.0
12667,2011-10-12 17:00:00,2011-10-12 17:00:00,1,620.13,395,58,1,620.13,At Risk,620.13
12668,2010-12-19 12:46:00,2011-11-28 10:56:00,4,3807.15,1634,12,4,3807.15,Active,3807.15
12669,2011-03-28 10:15:00,2011-07-12 09:54:00,3,2744.0299999999997,1115,151,3,2744.0299999999997,Churned,2744.0299999999997
12670,2011-04-21 10:16:00,2011-11-29 15:23:00,5,2996.05,1397,10,5,2996.05,Active,2996.05
12672,2011-01-14 09:20:00,2011-01-14 09:20:00,1,225.9,78,330,1,225.9,Churned,225.9
12673,2011-01-17 11:46:00,2011-12-04 13:55:00,2,610.52,351,5,2,610.52,Active,610.52
12674,2011-05-16 09:10:00,2011-11-01 12:12:00,4,1970.6,1133,39,4,1970.6,At Risk,1970.6
12676,2011-02-01 15:41:00,2011-11-15 12:25:00,6,1331.39,670,25,6,1331.39,Active,1331.39
12678,2010-12-21 11:00:00,2011-10-28 13:04:00,12,17628.46,10923,42,12,17628.46,At Risk,17628.46
12679,2011-03-01 12:26:00,2011-10-12 12:30:00,4,1113.02,554,59,4,1113.02,At Risk,1113.02
12680,2011-08-18 15:44:00,2011-12-09 12:50:00,4,862.81,443,1,4,862.81,Active,862.81
12681,2010-12-07 10:08:00,2011-11-25 11:33:00,22,13787.54,7536,15,22,13787.54,Active,13787.54
12682,2010-12-03 13:59:00,2011-12-06 10:00:00,31,12288.22,5575,4,31,12288.22,Active,12288.22
12683,2010-12-09 10:37:00,2011-12-05 16:31:00,15,8476.57,4987,4,15,8476.57,Active,8476.57
12684,2011-05-10 12:55:00,2011-12-02 09:53:00,7,2283.63,1985,8,7,2283.63,Active,2283.63
12685,2011-09-07 10:28:00,2011-11-11 13:46:00,6,2863.08,1523,28,6,2863.08,Active,2863.08
12686,2010-12-03 09:51:00,2010-12-03 09:51:00,1,89.14,107,372,1,89.14,Churned,89.14
12688,2011-08-18 08:49:00,2011-08-18 08:49:00,1,4873.81,3028,114,1,4873.81,Churned,4873.81
12689,2011-08-04 10:04:00,2011-11-14 08:31:00,2,1247.6100000000001,628,26,2,1247.6100000000001,Active,1247.6100000000001
12690,2011-05-18 09:09:00,2011-05-18 09:09:00,1,389.01,106,206,1,389.01,Churned,389.01
12691,2010-12-17 14:46:00,2011-11-11 16:49:00,6,1035.8,394,28,6,1035.8,Active,1035.8
12693,2011-01-24 12:58:00,2011-08-04 17:51:00,4,855.91,255,127,4,855.91,Churned,855.91
12694,2011-06-09 17:48:00,2011-09-30 13:06:00,2,869.67,509,70,2,869.67,At Risk,869.67
12695,2011-05-13 13:15:00,2011-12-02 13:22:00,4,582.1,220,7,4,582.1,Active,582.1
12697,2011-06-23 15:44:00,2011-11-11 08:47:00,3,957.59,508,29,3,957.59,Active,957.59
12700,2011-05-08 16:10:00,2011-12-02 10:47:00,4,4939.99,2967,8,4,4939.99,Active,4939.99
12701,2011-04-11 13:02:00,2011-09-21 10:47:00,2,797.71,678,80,2,797.71,At Risk,797.71
12702,2011-11-20 10:36:00,2011-11-20 10:36:00,1,219.0,53,20,1,219.0,Active,219.0
12703,2011-09-29 17:52:00,2011-09-29 17:52:00,1,283.55,164,71,1,283.55,At Risk,283.55
12704,2011-06-23 10:20:00,2011-12-02 13:15:00,8,2340.84,1006,7,8,2340.84,Active,2340.84
12705,2010-12-17 15:58:00,2011-11-24 13:17:00,9,6868.29,3997,15,9,6868.29,Active,6868.29
12707,2011-02-21 08:38:00,2011-02-21 08:38:00,1,603.42,256,292,1,603.42,Churned,603.42
12708,2010-12-06 10:43:00,2011-11-10 09:52:00,10,2712.91,1307,30,10,2712.91,Active,2712.91
12709,2010-12-08 09:49:00,2011-11-24 15:38:00,15,9736.52,3936,15,15,9736.52,Active,9736.52
12710,2011-05-22 14:05:00,2011-09-04 12:00:00,3,1149.02,851,97,3,1149.02,Churned,1149.02
12712,2010-12-03 14:30:00,2011-11-11 08:19:00,13,4396.13,1062,29,13,4396.13,Active,4396.13
12713,2011-12-09 12:16:00,2011-12-09 12:16:00,1,848.55,508,1,1,848.55,Active,848.55
12714,2011-02-18 10:53:00,2011-11-30 15:43:00,5,4708.86,3069,9,5,4708.86,Active,4708.86
12715,2011-08-25 15:22:00,2011-08-25 15:22:00,1,353.86,197,106,1,353.86,Churned,353.86
12716,2011-07-29 13:28:00,2011-12-06 08:55:00,2,1053.49,708,4,2,1053.49,Active,1053.49
12717,2011-04-08 10:32:00,2011-07-11 14:47:00,2,1030.98,506,151,2,1030.98,Churned,1030.98
12718,2011-09-29 16:38:00,2011-09-29 16:38:00,1,238.25,203,71,1,238.25,At Risk,238.25
12719,2011-10-05 14:50:00,2011-12-04 13:45:00,2,644.95,374,5,2,644.95,Active,644.95
12720,2010-12-05 15:21:00,2011-12-07 08:03:00,25,5781.7300000000005,4672,3,25,5781.7300000000005,Active,5781.7300000000005
12721,2010-12-20 11:38:00,2011-11-08 12:13:00,6,2656.13,1959,32,6,2656.13,At Risk,2656.13
12722,2011-07-12 11:55:00,2011-09-15 14:50:00,4,997.63,566,85,4,997.63,At Risk,997.63
12723,2011-10-05 15:52:00,2011-12-06 10:19:00,5,725.07,434,4,5,725.07,Active,725.07
12724,2011-01-11 15:00:00,2011-12-04 16:02:00,4,1031.41,445,5,4,1031.41,Active,1031.41
12725,2010-12-03 15:45:00,2010-12-03 15:45:00,1,427.8,164,371,1,427.8,Churned,427.8
12726,2010-12-17 12:56:00,2011-11-11 13:35:00,7,2609.1,3143,28,7,2609.1,Active,2609.1
12727,2011-01-23 15:17:00,2011-11-29 11:46:00,7,3980.7000000000003,2098,11,7,3980.7000000000003,Active,3980.7000000000003
12728,2011-01-11 13:31:00,2011-09-29 15:31:00,4,836.33,419,71,4,836.33,At Risk,836.33
12729,2011-08-18 11:40:00,2011-08-18 11:40:00,1,453.01,233,114,1,453.01,Churned,453.01
12731,2010-12-10 10:56:00,2011-11-16 11:59:00,12,18895.91,8437,24,12,18895.91,Active,18895.91
12732,2011-06-13 11:33:00,2011-06-13 11:33:00,1,236.26000000000002,111,180,1,236.26000000000002,Churned,236.26000000000002
12733,2011-04-19 16:19:00,2011-04-19 16:19:00,1,383.95,137,234,1,383.95,Churned,383.95
12734,2010-12-22 12:47:00,2010-12-22 12:47:00,1,110.39999999999999,88,353,1,110.39999999999999,Churned,110.39999999999999
12735,2011-01-06 14:26:00,2011-01-28 13:37:00,2,779.5699999999999,368,315,2,779.5699999999999,Churned,779.5699999999999
12736,2011-01-11 07:57:00,2011-01-11 07:57:00,1,234.0,173,333,1,234.0,Churned,234.0
12738,2010-12-02 18:27:00,2010-12-02 18:27:00,1,155.35,148,372,1,155.35,Churned,155.35
12739,2011-09-01 17:45:00,2011-09-22 13:00:00,2,1013.04,486,78,2,1013.04,At Risk,1013.04
12740,2011-10-07 10:44:00,2011-10-07 10:44:00,1,427.6,342,64,1,427.6,At Risk,427.6
12743,2011-07-28 16:06:00,2011-07-28 16:21:00,2,546.43,319,134,2,546.43,Churned,546.43
12744,2011-01-25 13:26:00,2011-10-19 11:18:00,7,21279.29,5241,52,7,21279.29,At Risk,21279.29
12747,2010-12-05 15:38:00,2011-12-07 14:34:00,11,4196.01,1275,2,11,4196.01,Active,4196.01
12748,2010-12-01 12:48:00,2011-12-09 12:20:00,209,33719.73,25747,1,209,33719.73,Active,33719.73
12749,2011-05-10 15:25:00,2011-12-06 09:56:00,5,4090.88,1471,4,5,4090.88,Active,4090.88
12750,2011-08-03 09:13:00,2011-08-03 09:13:00,1,275.88,137,129,1,275.88,Churned,275.88
12752,2011-09-19 13:32:00,2011-09-19 13:32:00,1,4366.78,2262,81,1,4366.78,At Risk,4366.78
12753,2010-12-12 11:44:00,2011-11-17 10:52:00,6,21429.39,11421,23,6,21429.39,Active,21429.39
12754,2011-02-04 10:31:00,2011-04-18 09:00:00,3,3010.74,6481,236,3,3010.74,Churned,3010.74
12755,2010-12-09 10:44:00,2011-03-04 12:42:00,2,3811.9500000000003,1491,281,2,3811.9500000000003,Churned,3811.9500000000003
12756,2011-09-14 09:31:00,2011-09-14 09:31:00,1,112.08,144,87,1,112.08,At Risk,112.08
12757,2011-05-12 19:01:00,2011-11-24 12:30:00,13,7857.1,2402,16,13,7857.1,Active,7857.1
12758,2011-03-08 12:05:00,2011-08-15 10:22:00,2,2791.59,2135,117,2,2791.59,Churned,2791.59
12759,2011-03-09 08:09:00,2011-10-18 14:49:00,3,1531.44,902,52,3,1531.44,At Risk,1531.44
12762,2011-11-14 14:23:00,2011-12-02 10:23:00,2,1898.52,1227,8,2,1898.52,Active,1898.52
12763,2010-12-05 15:46:00,2011-07-24 14:12:00,2,494.08,316,138,2,494.08,Churned,494.08
12764,2011-01-27 10:19:00,2011-01-27 10:19:00,1,1693.88,386,317,1,1693.88,Churned,1693.88
12766,2010-12-08 13:53:00,2011-12-06 08:46:00,7,6989.63,3646,4,7,6989.63,Active,6989.63
12769,2011-04-15 10:25:00,2011-04-15 10:25:00,1,1143.6,356,239,1,1143.6,Churned,1143.6
12770,2011-05-13 09:33:00,2011-05-13 09:33:00,1,1351.45,743,211,1,1351.45,Churned,1351.45
12772,2011-10-11 09:19:00,2011-10-11 09:19:00,1,892.47,556,60,1,892.47,At Risk,892.47
12775,2011-02-01 13:45:00,2011-11-22 16:33:00,5,1386.04,877,17,5,1386.04,Active,1386.04
12778,2011-01-31 14:35:00,2011-11-20 11:30:00,6,822.23,825,20,6,822.23,Active,822.23
12779,2010-12-03 13:40:00,2011-11-02 11:43:00,8,3981.36,2024,38,8,3981.36,At Risk,3981.36
12781,2011-02-28 08:43:00,2011-10-07 10:37:00,2,826.74,671,64,2,826.74,At Risk,826.74
12782,2010-12-17 11:30:00,2011-12-05 09:16:00,5,2330.92,1086,5,5,2330.92,Active,2330.92
12783,2011-09-25 15:35:00,2011-12-07 15:56:00,6,2225.91,624,2,6,2225.91,Active,2225.91
12784,2011-11-24 12:53:00,2011-11-30 15:38:00,2,574.42,300,9,2,574.42,Active,574.42
12785,2010-12-10 13:48:00,2010-12-10 13:48:00,1,311.95,131,364,1,311.95,Churned,311.95
12787,2011-05-31 09:36:00,2011-11-30 08:44:00,3,463.66,261,10,3,463.66,Active,463.66
12789,2011-10-05 13:34:00,2011-10-05 13:34:00,1,91.85,4,65,1,91.85,At Risk,91.85
12790,2011-05-31 14:14:00,2011-05-31 14:14:00,1,324.92,166,192,1,324.92,Churned,324.92
12791,2010-12-01 11:27:00,2010-12-01 11:27:00,1,192.60000000000002,97,374,1,192.60000000000002,Churned,192.60000000000002
12792,2011-03-28 11:36:00,2011-03-28 11:36:00,1,400.54,217,257,1,400.54,Churned,400.54
12793,2010-12-03 15:14:00,2011-01-09 12:12:00,2,545.48,295,335,2,545.48,Churned,545.48
12794,2011-09-02 12:01:00,2011-10-17 14:54:00,2,860.41,592,53,2,860.41,At Risk,860.41
12795,2011-11-21 10:27:00,2011-11-21 10:27:00,1,430.48,68,19,1,430.48,Active,430.48
12797,2010-12-09 10:55:00,2010-12-09 10:55:00,1,254.03,118,366,1,254.03,Churned,254.03
12798,2011-06-22 10:11:00,2011-11-29 15:52:00,3,6977.04,5256,10,3,6977.04,Active,6977.04
12802,2011-06-06 09:36:00,2011-06-06 09:36:00,1,427.58,314,187,1,427.58,Churned,427.58
12808,2010-12-06 10:27:00,2011-11-03 10:05:00,3,483.65000000000003,188,37,3,483.65000000000003,At Risk,483.65000000000003
12809,2011-06-15 10:51:00,2011-06-15 10:51:00,1,489.31,220,178,1,489.31,Churned,489.31
12811,2011-02-28 15:39:00,2011-03-24 09:42:00,3,514.85,230,261,3,514.85,Churned,514.85
12812,2011-10-26 09:54:00,2011-10-26 09:54:00,1,229.64000000000001,164,45,1,229.64000000000001,At Risk,229.64000000000001
12814,2011-08-30 12:11:00,2011-08-30 12:11:00,1,125.92,49,102,1,125.92,Churned,125.92
12815,2011-05-25 13:34:00,2011-07-15 10:21:00,2,1063.46,379,148,2,1063.46,Churned,1063.46
12816,2011-06-16 13:24:00,2011-09-05 12:41:00,2,572.2,128,96,2,572.2,Churned,572.2
12817,2011-03-03 16:28:00,2011-03-03 16:28:00,1,166.04000000000002,53,281,1,166.04000000000002,Churned,166.04000000000002
12818,2011-03-23 12:06:00,2011-03-23 12:06:00,1,1542.08,929,262,1,1542.08,Churned,1542.08
12820,2011-01-17 12:34:00,2011-12-06 15:12:00,4,942.34,722,3,4,942.34,Active,942.34
12821,2011-05-09 15:51:00,2011-05-09 15:51:00,1,92.72,70,214,1,92.72,Churned,92.72
12822,2011-09-13 13:46:00,2011-09-30 10:04:00,2,948.88,550,71,2,948.88,At Risk,948.88
12823,2011-02-16 12:15:00,2011-09-26 07:35:00,5,1759.5,230,75,5,1759.5,At Risk,1759.5
12824,2011-10-11 12:49:00,2011-10-11 12:49:00,1,397.12,232,60,1,397.12,At Risk,397.12
12826,2010-12-09 15:21:00,2011-12-07 10:25:00,7,1474.72,1058,3,7,1474.72,Active,1474.72
12827,2011-10-26 15:44:00,2011-12-04 12:17:00,3,430.15,197,6,3,430.15,Active,430.15
12828,2011-08-01 16:16:00,2011-12-07 08:45:00,6,1018.71,494,3,6,1018.71,Active,1018.71
12829,2010-12-14 14:54:00,2011-01-07 11:13:00,2,293.0,376,337,2,293.0,Churned,293.0
12830,2011-06-21 10:53:00,2011-11-02 11:54:00,6,6814.64,9848,38,6,6814.64,At Risk,6814.64
12831,2011-03-22 13:02:00,2011-03-22 13:02:00,1,215.05,135,262,1,215.05,Churned,215.05
12832,2011-09-02 13:48:00,2011-11-07 13:30:00,2,383.03000000000003,195,32,2,383.03000000000003,At Risk,383.03000000000003
12833,2011-07-17 13:46:00,2011-07-17 13:46:00,1,417.38,156,145,1,417.38,Churned,417.38
12834,2011-03-02 09:49:00,2011-03-02 09:49:00,1,312.38,110,283,1,312.38,Churned,312.38
12836,2011-02-01 11:19:00,2011-10-11 15:10:00,4,2612.86,1064,59,4,2612.86,At Risk,2612.86
12837,2011-06-19 16:07:00,2011-06-19 16:07:00,1,134.1,24,173,1,134.1,Churned,134.1
12838,2010-12-01 11:57:00,2011-11-06 12:20:00,2,683.13,359,34,2,683.13,At Risk,683.13
12839,2010-12-07 15:48:00,2011-12-07 12:33:00,14,5591.42,3807,3,14,5591.42,Active,5591.42
12840,2011-04-27 12:21:00,2011-07-19 09:29:00,4,2726.77,1511,144,4,2726.77,Churned,2726.77
12841,2010-12-03 10:43:00,2011-12-05 11:13:00,25,4022.35,2757,5,25,4022.35,Active,4022.35
12842,2011-02-04 12:36:00,2011-09-30 15:33:00,2,1118.99,547,70,2,1118.99,At Risk,1118.99
12843,2011-03-20 14:38:00,2011-10-05 12:09:00,8,1702.26,781,66,8,1702.26,At Risk,1702.26
12844,2011-08-01 13:11:00,2011-11-10 13:31:00,2,325.96000000000004,125,29,2,325.96000000000004,Active,325.96000000000004
12845,2011-02-22 14:10:00,2011-03-17 13:34:00,4,354.09000000000003,204,267,4,354.09000000000003,Churned,354.09000000000003
12847,2011-11-17 13:16:00,2011-11-17 13:16:00,1,871.54,909,22,1,871.54,Active,871.54
12849,2011-03-16 12:26:00,2011-11-08 13:41:00,2,1050.89,623,31,2,1050.89,At Risk,1050.89
12851,2011-09-04 12:41:00,2011-09-04 12:41:00,1,135.18,109,97,1,135.18,Churned,135.18
12852,2011-02-18 08:47:00,2011-02-18 08:47:00,1,311.55,149,295,1,311.55,Churned,311.55
12853,2011-01-28 10:28:00,2011-07-28 11:29:00,6,1957.1000000000001,800,135,6,1957.1000000000001,Churned,1957.1000000000001
12854,2011-01-25 13:35:00,2011-09-22 12:15:00,3,1324.5,627,79,3,1324.5,At Risk,1324.5
12855,2010-12-02 09:37:00,2010-12-02 09:37:00,1,38.1,30,373,1,38.1,Churned,38.1
12856,2011-10-07 12:38:00,2011-12-02 10:52:00,6,2179.93,1079,8,6,2179.93,Active,2179.93
12857,2011-02-10 12:32:00,2011-05-13 10:20:00,2,1106.4,343,211,2,1106.4,Churned,1106.4
12863,2011-10-18 14:15:00,2011-10-18 14:15:00,1,521.2,188,52,1,521.2,At Risk,521.2
12864,2011-07-24 13:03:00,2011-07-24 13:03:00,1,147.12,216,138,1,147.12,Churned,147.12
12865,2011-08-08 10:11:00,2011-11-13 14:31:00,2,1568.23,925,26,2,1568.23,Active,1568.23
12866,2011-03-01 14:11:00,2011-03-01 14:11:00,1,559.12,171,283,1,559.12,Churned,559.12
12867,2010-12-14 16:39:00,2011-11-13 15:30:00,7,4036.82,4298,26,7,4036.82,Active,4036.82
12868,2010-12-01 12:50:00,2011-06-07 10:42:00,6,1607.0600000000002,928,186,6,1607.0600000000002,Churned,1607.0600000000002
12871,2011-05-16 13:32:00,2011-09-16 15:07:00,2,380.64,200,84,2,380.64,At Risk,380.64
12872,2010-12-09 14:44:00,2011-01-17 10:52:00,2,599.97,319,327,2,599.97,Churned,599.97
12873,2011-03-02 14:58:00,2011-03-02 14:58:00,1,374.0,128,282,1,374.0,Churned,374.0
12875,2010-12-12 12:03:00,2011-07-19 15:30:00,2,343.2300000000001,2019,143,2,343.2300000000001,Churned,343.2300000000001
12876,2011-05-27 13:34:00,2011-10-13 12:26:00,2,2218.02,1941,58,2,2218.02,At Risk,2218.02
12877,2010-12-16 12:23:00,2011-12-06 10:30:00,12,1535.77,1178,4,12,1535.77,Active,1535.77
12878,2011-03-18 14:02:00,2011-04-17 13:07:00,2,854.99,547,236,2,854.99,Churned,854.99
12879,2011-09-09 12:11:00,2011-10-26 12:24:00,3,573.22,370,45,3,573.22,At Risk,573.22
12881,2011-03-09 11:44:00,2011-03-09 11:44:00,1,298.0,21,276,1,298.0,Churned,298.0
12882,2011-11-06 11:22:00,2011-11-30 16:18:00,2,1463.04,246,9,2,1463.04,Active,1463.04
12883,2011-09-11 15:18:00,2011-11-15 09:32:00,4,703.47,196,25,4,703.47,Active,703.47
12884,2011-09-12 13:10:00,2011-09-12 13:10:00,1,309.05,43,88,1,309.05,At Risk,309.05
12885,2011-08-08 11:45:00,2011-10-07 13:40:00,3,1175.22,655,63,3,1175.22,At Risk,1175.22
12886,2011-05-04 11:21:00,2011-10-03 10:09:00,2,1378.4,770,68,2,1378.4,At Risk,1378.4
12888,2011-03-29 14:31:00,2011-05-09 16:02:00,2,354.12,76,214,2,354.12,Churned,354.12
12890,2011-11-15 17:26:00,2011-11-15 17:26:00,1,380.46999999999997,259,24,1,380.46999999999997,Active,380.46999999999997
12891,2011-02-20 11:28:00,2011-06-07 12:31:00,3,331.0,950,186,3,331.0,Churned,331.0
12893,2011-11-09 12:34:00,2011-11-09 12:34:00,1,188.14,96,31,1,188.14,At Risk,188.14
12895,2011-09-14 08:35:00,2011-10-28 13:51:00,2,372.8,210,42,2,372.8,At Risk,372.8
12897,2011-02-11 11:40:00,2011-05-19 12:13:00,2,216.5,110,205,2,216.5,Churned,216.5
12901,2011-03-14 10:41:00,2011-12-01 10:07:00,28,17654.54,23075,9,28,17654.54,Active,17654.54
12902,2011-03-20 12:06:00,2011-03-20 12:06:00,1,138.68,66,265,1,138.68,Churned,138.68
12904,2011-06-20 13:18:00,2011-11-21 14:34:00,2,509.58,302,18,2,509.58,Active,509.58
12906,2011-09-22 15:03:00,2011-11-28 09:55:00,5,2919.81,1749,12,5,2919.81,Active,2919.81
12908,2011-01-31 12:37:00,2011-06-16 15:39:00,2,750.0,1200,176,2,750.0,Churned,750.0
12909,2011-03-31 12:51:00,2011-10-31 12:43:00,5,2178.67,1280,40,5,2178.67,At Risk,2178.67
12910,2011-04-12 10:01:00,2011-11-16 14:28:00,8,3075.04,1692,23,8,3075.04,Active,3075.04
12912,2011-10-30 11:35:00,2011-12-07 08:55:00,5,1662.3,670,3,5,1662.3,Active,1662.3
12913,2010-12-06 16:36:00,2011-12-05 12:11:00,5,2483.63,1419,5,5,2483.63,Active,2483.63
12915,2010-12-02 12:33:00,2011-07-14 11:34:00,2,363.65,93,149,2,363.65,Churned,363.65
12916,2011-01-23 10:43:00,2011-07-24 10:35:00,4,3006.15,1119,139,4,3006.15,Churned,3006.15
12917,2011-08-03 16:42:00,2011-08-03 16:42:00,1,594.0,120,128,1,594.0,Churned,594.0
12919,2011-06-23 09:22:00,2011-12-01 13:47:00,6,1335.19,673,8,6,1335.19,Active,1335.19
12920,2011-11-22 15:05:00,2011-11-22 15:05:00,1,164.23,129,17,1,164.23,Active,164.23
12921,2010-12-01 15:06:00,2011-11-30 16:22:00,37,16587.09,9526,9,37,16587.09,Active,16587.09
12922,2011-07-01 15:35:00,2011-07-01 15:35:00,1,405.38,370,161,1,405.38,Churned,405.38
12923,2011-10-06 16:20:00,2011-10-06 16:20:00,1,176.97,69,64,1,176.97,At Risk,176.97
12924,2011-01-16 11:49:00,2011-09-12 13:55:00,4,933.7,481,88,4,933.7,At Risk,933.7
12925,2011-09-26 11:05:00,2011-12-05 11:11:00,2,694.05,541,5,2,694.05,Active,694.05
12928,2010-12-15 15:45:00,2011-11-04 14:24:00,5,2062.7,1472,35,5,2062.7,At Risk,2062.7
12929,2011-02-01 12:08:00,2011-02-01 12:08:00,1,117.85,37,312,1,117.85,Churned,117.85
12930,2011-06-21 13:25:00,2011-09-22 15:18:00,2,415.8,252,78,2,415.8,At Risk,415.8
12931,2010-12-17 09:45:00,2011-11-18 12:39:00,15,42055.96,28004,22,15,42055.96,Active,42055.96
12933,2011-03-01 11:30:00,2011-11-15 16:38:00,3,607.53,499,24,3,607.53,Active,607.53
12935,2011-01-24 13:58:00,2011-12-07 17:25:00,7,2160.7,1853,2,7,2160.7,Active,2160.7
12936,2011-09-22 13:51:00,2011-11-22 17:32:00,4,1063.9,559,17,4,1063.9,Active,1063.9
12937,2011-03-17 14:19:00,2011-11-24 15:05:00,4,1504.27,1007,15,4,1504.27,Active,1504.27
12938,2011-11-14 11:21:00,2011-11-14 11:21:00,1,114.14,140,26,1,114.14,Active,114.14
12939,2011-01-09 11:20:00,2011-10-06 14:33:00,8,11581.8,4876,64,8,11581.8,At Risk,11581.8
12940,2011-09-13 10:16:00,2011-10-16 12:09:00,2,913.54,411,55,2,913.54,At Risk,913.54
12942,2010-12-09 09:34:00,2011-07-31 14:39:00,3,683.9,203,131,3,683.9,Churned,683.9
12944,2010-12-20 10:41:00,2011-11-04 11:04:00,2,604.51,289,36,2,604.51,At Risk,604.51
12945,2011-02-24 14:15:00,2011-02-24 14:15:00,1,462.95,165,288,1,462.95,Churned,462.95
12947,2010-12-01 16:21:00,2011-07-19 10:06:00,6,1603.99,1165,144,6,1603.99,Churned,1603.99
12948,2011-03-20 10:17:00,2011-11-23 17:10:00,7,2064.95,1080,16,7,2064.95,Active,2064.95
12949,2011-04-01 13:20:00,2011-11-09 11:25:00,8,4167.22,2381,31,8,4167.22,At Risk,4167.22
12950,2011-11-15 13:48:00,2011-12-07 13:17:00,3,1843.0,1380,2,3,1843.0,Active,1843.0
12951,2011-01-13 10:33:00,2011-12-01 12:14:00,6,1064.07,503,9,6,1064.07,Active,1064.07
12952,2011-09-22 16:37:00,2011-12-04 10:35:00,4,1387.79,653,6,4,1387.79,Active,1387.79
12953,2011-11-30 09:24:00,2011-11-30 09:24:00,1,329.85,84,10,1,329.85,Active,329.85
12955,2011-03-17 09:03:00,2011-12-08 16:29:00,11,4757.16,3664,1,11,4757.16,Active,4757.16
12956,2011-02-06 16:08:00,2011-02-06 16:08:00,1,108.07,34,306,1,108.07,Churned,108.07
12957,2011-01-04 12:18:00,2011-11-30 09:53:00,8,4017.54,2549,10,8,4017.54,Active,4017.54
12962,2011-08-18 13:38:00,2011-12-02 15:55:00,2,266.39,129,7,2,266.39,Active,266.39
12963,2010-12-09 09:14:00,2011-12-01 12:55:00,8,1856.63,881,8,8,1856.63,Active,1856.63
12965,2011-09-11 15:31:00,2011-09-11 15:31:00,1,771.91,283,89,1,771.91,At Risk,771.91
12966,2011-11-30 12:38:00,2011-11-30 12:38:00,1,160.18,75,10,1,160.18,Active,160.18
12967,2010-12-03 09:49:00,2010-12-16 19:10:00,2,1660.9,438,358,2,1660.9,Churned,1660.9
12968,2011-08-19 15:44:00,2011-08-19 15:44:00,1,135.95,73,112,1,135.95,Churned,135.95
12970,2011-01-21 14:04:00,2011-12-02 14:30:00,4,452.24,310,7,4,452.24,Active,452.24
12971,2010-12-02 16:42:00,2011-12-06 12:20:00,86,11189.91,9289,4,86,11189.91,Active,11189.91
12974,2011-05-26 09:33:00,2011-05-26 09:33:00,1,144.8,24,198,1,144.8,Churned,144.8
12976,2011-05-12 09:55:00,2011-05-12 09:55:00,1,738.6,561,212,1,738.6,Churned,738.6
12977,2011-07-06 16:40:00,2011-07-06 16:40:00,1,39.239999999999995,12,156,1,39.239999999999995,Churned,39.239999999999995
